InvoiceNo,CustomerID,order_date,Country
557145,17139,2011-06-17,United Kingdom
557146,17139,2011-06-17,United Kingdom
557147,12408,2011-06-17,Belgium
557149,17961,2011-06-17,United Kingdom
557150,15555,2011-06-17,United Kingdom
557152,15296,2011-06-17,United Kingdom
557153,13735,2011-06-17,United Kingdom
557208,16172,2011-06-17,United Kingdom
557210,18118,2011-06-17,United Kingdom
557211,15513,2011-06-17,United Kingdom
557212,12901,2011-06-17,United Kingdom
557213,15021,2011-06-17,United Kingdom
557214,17677,2011-06-17,United Kingdom
557215,17677,2011-06-17,United Kingdom
557216,17677,2011-06-17,United Kingdom
557217,17426,2011-06-17,United Kingdom
557218,17426,2011-06-17,United Kingdom
557219,14776,2011-06-17,United Kingdom
557220,14776,2011-06-17,United Kingdom
557221,16869,2011-06-17,United Kingdom
557222,14936,2011-06-17,Channel Islands
557223,13647,2011-06-17,United Kingdom
557225,15311,2011-06-17,United Kingdom
557226,15805,2011-06-17,United Kingdom
557227,15805,2011-06-17,United Kingdom
557228,15805,2011-06-17,United Kingdom
557230,15181,2011-06-17,United Kingdom
557232,12463,2011-06-17,Belgium
557233,15356,2011-06-17,United Kingdom
557235,17204,2011-06-17,United Kingdom
557237,17204,2011-06-17,United Kingdom
557247,12731,2011-06-17,France
557248,14491,2011-06-17,United Kingdom
557250,12748,2011-06-17,United Kingdom
557251,14085,2011-06-17,United Kingdom
557252,17961,2011-06-17,United Kingdom
557255,17616,2011-06-19,United Kingdom
557256,17282,2011-06-19,United Kingdom
557257,14051,2011-06-19,United Kingdom
557258,12951,2011-06-19,United Kingdom
557259,15909,2011-06-19,United Kingdom
557260,17932,2011-06-19,United Kingdom
557261,13005,2011-06-19,United Kingdom
557262,16923,2011-06-19,United Kingdom
557263,14646,2011-06-19,Netherlands
557264,13618,2011-06-19,United Kingdom
557265,13097,2011-06-19,United Kingdom
557266,14878,2011-06-19,United Kingdom
557267,16805,2011-06-19,United Kingdom
557268,13097,2011-06-19,United Kingdom
557270,14162,2011-06-19,United Kingdom
557271,17769,2011-06-19,United Kingdom
557272,17368,2011-06-19,United Kingdom
557273,16050,2011-06-19,United Kingdom
557274,14004,2011-06-19,United Kingdom
557275,15544,2011-06-19,United Kingdom
557276,16931,2011-06-19,United Kingdom
557277,16484,2011-06-19,United Kingdom
557278,13089,2011-06-19,United Kingdom
557279,18077,2011-06-19,United Kingdom
557280,16701,2011-06-19,United Kingdom
557281,13632,2011-06-19,United Kingdom
557283,16813,2011-06-19,United Kingdom
557284,17377,2011-06-19,United Kingdom
557285,15046,2011-06-19,United Kingdom
557286,17879,2011-06-19,United Kingdom
557287,18109,2011-06-19,United Kingdom
557289,16880,2011-06-19,United Kingdom
557290,16880,2011-06-19,United Kingdom
557291,18230,2011-06-19,United Kingdom
557292,17562,2011-06-19,United Kingdom
557293,16326,2011-06-19,United Kingdom
557294,13629,2011-06-19,United Kingdom
557295,12724,2011-06-19,France
557296,15334,2011-06-19,United Kingdom
557297,12421,2011-06-19,Spain
557298,17519,2011-06-19,United Kingdom
557299,13047,2011-06-19,United Kingdom
557301,15373,2011-06-19,United Kingdom
557302,13102,2011-06-19,United Kingdom
557303,12450,2011-06-19,Spain
557304,16326,2011-06-19,United Kingdom
557305,13568,2011-06-19,United Kingdom
557306,18062,2011-06-19,United Kingdom
557307,14820,2011-06-19,United Kingdom
557308,16744,2011-06-19,United Kingdom
557309,16493,2011-06-19,United Kingdom
557310,13240,2011-06-19,United Kingdom
557311,15700,2011-06-19,United Kingdom
557312,17001,2011-06-19,United Kingdom
557313,13524,2011-06-19,United Kingdom
557314,12541,2011-06-19,Spain
557315,15535,2011-06-19,United Kingdom
557316,17299,2011-06-19,United Kingdom
557317,12837,2011-06-19,United Kingdom
557318,14911,2011-06-19,EIRE
557319,15076,2011-06-20,United Kingdom
557320,15854,2011-06-20,United Kingdom
557321,15854,2011-06-20,United Kingdom
557322,17444,2011-06-20,Canada
557325,15291,2011-06-20,United Kingdom
557326,14194,2011-06-20,United Kingdom
557327,14194,2011-06-20,United Kingdom
557328,14646,2011-06-20,Netherlands
557329,17227,2011-06-20,United Kingdom
557330,14291,2011-06-20,United Kingdom
557331,14291,2011-06-20,United Kingdom
557332,14291,2011-06-20,United Kingdom
557333,17723,2011-06-20,United Kingdom
557349,16717,2011-06-20,United Kingdom
557350,16670,2011-06-20,United Kingdom
557351,16670,2011-06-20,United Kingdom
557389,15921,2011-06-20,United Kingdom
557397,17897,2011-06-20,United Kingdom
557406,15747,2011-06-20,United Kingdom
557407,14701,2011-06-20,United Kingdom
557409,15410,2011-06-20,United Kingdom
557410,14701,2011-06-20,United Kingdom
557414,15840,2011-06-20,United Kingdom
557416,17809,2011-06-20,United Kingdom
557426,15016,2011-06-20,United Kingdom
557427,12429,2011-06-20,Denmark
557428,17857,2011-06-20,United Kingdom
557429,17857,2011-06-20,United Kingdom
557430,16013,2011-06-20,United Kingdom
557431,18260,2011-06-20,United Kingdom
557442,14808,2011-06-20,United Kingdom
557464,15301,2011-06-20,United Kingdom
557466,13815,2011-06-20,Germany
557468,16713,2011-06-20,United Kingdom
557469,12904,2011-06-20,United Kingdom
557470,13798,2011-06-20,United Kingdom
557471,15825,2011-06-20,United Kingdom
557472,12432,2011-06-20,Norway
557473,17428,2011-06-20,United Kingdom
557474,12432,2011-06-20,Norway
557476,18223,2011-06-20,United Kingdom
557477,18223,2011-06-20,United Kingdom
557483,12643,2011-06-20,France
557484,14796,2011-06-20,United Kingdom
557485,15769,2011-06-20,United Kingdom
557488,15581,2011-06-20,United Kingdom
557489,12490,2011-06-20,France
557490,13199,2011-06-20,United Kingdom
557492,13717,2011-06-20,United Kingdom
557498,12971,2011-06-20,United Kingdom
557499,16320,2011-06-20,Unspecified
557503,16839,2011-06-20,United Kingdom
557504,16839,2011-06-20,United Kingdom
557509,15389,2011-06-20,United Kingdom
557510,17588,2011-06-20,United Kingdom
557513,15700,2011-06-20,United Kingdom
557514,14667,2011-06-20,United Kingdom
557517,15125,2011-06-20,United Kingdom
557518,15280,2011-06-20,United Kingdom
557523,12971,2011-06-21,United Kingdom
557524,12748,2011-06-21,United Kingdom
557525,12759,2011-06-21,Netherlands
557526,14397,2011-06-21,United Kingdom
557527,13941,2011-06-21,United Kingdom
557528,17159,2011-06-21,United Kingdom
557529,15189,2011-06-21,United Kingdom
557560,15329,2011-06-21,United Kingdom
557568,17629,2011-06-21,United Kingdom
557569,12474,2011-06-21,Germany
557570,15998,2011-06-21,United Kingdom
557571,12830,2011-06-21,United Kingdom
557572,15061,2011-06-21,United Kingdom
557573,15061,2011-06-21,United Kingdom
557577,14606,2011-06-21,United Kingdom
557583,14776,2011-06-21,United Kingdom
557595,15507,2011-06-21,United Kingdom
557598,14667,2011-06-21,United Kingdom
557601,18252,2011-06-21,United Kingdom
557602,14110,2011-06-21,United Kingdom
557603,16526,2011-06-21,United Kingdom
557604,15039,2011-06-21,United Kingdom
557605,14911,2011-06-21,EIRE
557611,17695,2011-06-21,United Kingdom
557612,14460,2011-06-21,United Kingdom
557614,16394,2011-06-21,United Kingdom
557615,15498,2011-06-21,United Kingdom
557616,12930,2011-06-21,United Kingdom
557617,14543,2011-06-21,United Kingdom
557618,14960,2011-06-21,United Kingdom
557619,17757,2011-06-21,United Kingdom
557620,14408,2011-06-21,United Kingdom
557621,12444,2011-06-21,Norway
557622,17960,2011-06-21,United Kingdom
557623,15498,2011-06-21,United Kingdom
557625,15159,2011-06-21,United Kingdom
557626,14175,2011-06-21,United Kingdom
557627,12583,2011-06-21,France
557628,15311,2011-06-21,United Kingdom
557630,13178,2011-06-21,United Kingdom
557631,18229,2011-06-21,United Kingdom
557632,17420,2011-06-21,United Kingdom
557633,13750,2011-06-21,United Kingdom
557634,15412,2011-06-21,United Kingdom
557635,12748,2011-06-21,United Kingdom
557636,17841,2011-06-21,United Kingdom
557639,12933,2011-06-21,United Kingdom
557662,13630,2011-06-21,United Kingdom
557667,15606,2011-06-22,United Kingdom
557668,17828,2011-06-22,Malta
557669,12674,2011-06-22,France
557670,12798,2011-06-22,Japan
557671,13849,2011-06-22,United Kingdom
557672,16114,2011-06-22,United Kingdom
557673,16180,2011-06-22,United Kingdom
557674,16422,2011-06-22,United Kingdom
557676,15804,2011-06-22,United Kingdom
557681,14463,2011-06-22,United Kingdom
557734,12684,2011-06-22,France
557735,16214,2011-06-22,United Kingdom
557736,13420,2011-06-22,United Kingdom
557739,13780,2011-06-22,United Kingdom
557742,14911,2011-06-22,EIRE
557743,18155,2011-06-22,United Kingdom
557744,15194,2011-06-22,United Kingdom
557745,15750,2011-06-22,United Kingdom
557746,15059,2011-06-22,United Kingdom
557747,13611,2011-06-22,United Kingdom
557748,14527,2011-06-22,United Kingdom
557749,13477,2011-06-22,United Kingdom
557750,16841,2011-06-22,United Kingdom
557751,14092,2011-06-22,United Kingdom
557752,14092,2011-06-22,United Kingdom
557753,17877,2011-06-22,United Kingdom
557754,12432,2011-06-22,Norway
557755,14733,2011-06-22,United Kingdom
557757,14606,2011-06-22,United Kingdom
557758,17585,2011-06-22,United Kingdom
557759,14156,2011-06-22,EIRE
557760,12901,2011-06-22,United Kingdom
557761,14214,2011-06-22,United Kingdom
557762,15810,2011-06-22,United Kingdom
557763,17669,2011-06-22,United Kingdom
557764,13089,2011-06-22,United Kingdom
557765,16247,2011-06-22,United Kingdom
557766,16566,2011-06-22,United Kingdom
557767,13089,2011-06-22,United Kingdom
557769,16626,2011-06-22,United Kingdom
557770,14643,2011-06-22,United Kingdom
557771,15601,2011-06-22,United Kingdom
557772,16458,2011-06-22,United Kingdom
557774,13695,2011-06-22,United Kingdom
557775,16966,2011-06-22,United Kingdom
557776,14422,2011-06-22,United Kingdom
557781,17389,2011-06-22,United Kingdom
557782,14640,2011-06-22,United Kingdom
557783,12748,2011-06-22,United Kingdom
557785,14364,2011-06-22,United Kingdom
557786,15550,2011-06-22,United Kingdom
557787,15041,2011-06-22,United Kingdom
557788,14088,2011-06-22,United Kingdom
557789,12379,2011-06-22,Belgium
557790,14099,2011-06-22,United Kingdom
557792,16987,2011-06-22,United Kingdom
557793,14998,2011-06-22,United Kingdom
557794,16287,2011-06-23,United Kingdom
557795,13881,2011-06-23,United Kingdom
557796,13881,2011-06-23,United Kingdom
557797,12919,2011-06-23,United Kingdom
557798,16187,2011-06-23,United Kingdom
557799,14854,2011-06-23,United Kingdom
557800,12748,2011-06-23,United Kingdom
557801,13319,2011-06-23,United Kingdom
557802,15130,2011-06-23,United Kingdom
557803,12704,2011-06-23,Finland
557804,18198,2011-06-23,United Kingdom
557805,17651,2011-06-23,United Kingdom
557846,17365,2011-06-23,United Kingdom
557848,15220,2011-06-23,United Kingdom
557849,17613,2011-06-23,United Kingdom
557850,12720,2011-06-23,Germany
557852,15384,2011-06-23,United Kingdom
557853,16258,2011-06-23,United Kingdom
557854,13268,2011-06-23,United Kingdom
557855,16806,2011-06-23,United Kingdom
557856,16647,2011-06-23,United Kingdom
557857,17370,2011-06-23,United Kingdom
557858,14159,2011-06-23,United Kingdom
557859,17709,2011-06-23,United Kingdom
557860,17630,2011-06-23,United Kingdom
557861,13437,2011-06-23,United Kingdom
557864,15253,2011-06-23,United Kingdom
557869,17961,2011-06-23,United Kingdom
557870,14404,2011-06-23,United Kingdom
557871,13458,2011-06-23,United Kingdom
557872,14911,2011-06-23,EIRE
557873,17659,2011-06-23,United Kingdom
557875,13300,2011-06-23,United Kingdom
557877,15379,2011-06-23,United Kingdom
557878,16940,2011-06-23,United Kingdom
557880,14911,2011-06-23,EIRE
557881,14401,2011-06-23,United Kingdom
557884,17759,2011-06-23,United Kingdom
557885,12465,2011-06-23,Belgium
557886,17799,2011-06-23,United Kingdom
557887,17759,2011-06-23,United Kingdom
557888,14656,2011-06-23,United Kingdom
557889,12412,2011-06-23,Denmark
557891,17652,2011-06-23,United Kingdom
557892,14534,2011-06-23,United Kingdom
557893,15228,2011-06-23,United Kingdom
557894,14818,2011-06-23,United Kingdom
557896,17611,2011-06-23,United Kingdom
557897,13881,2011-06-23,United Kingdom
557898,17314,2011-06-23,United Kingdom
557900,13098,2011-06-23,United Kingdom
557933,13014,2011-06-23,United Kingdom
557935,13929,2011-06-23,United Kingdom
557939,12697,2011-06-23,Sweden
557940,18017,2011-06-23,United Kingdom
557942,13725,2011-06-23,United Kingdom
557948,13937,2011-06-23,United Kingdom
557949,15530,2011-06-23,United Kingdom
557950,17848,2011-06-23,United Kingdom
557951,14825,2011-06-23,United Kingdom
557952,14584,2011-06-23,United Kingdom
557953,12748,2011-06-23,United Kingdom
557954,15023,2011-06-23,United Kingdom
557955,16175,2011-06-23,United Kingdom
557956,18283,2011-06-23,United Kingdom
557957,13969,2011-06-23,United Kingdom
557958,16161,2011-06-23,United Kingdom
557959,17351,2011-06-23,United Kingdom
557960,15453,2011-06-23,United Kingdom
557961,18257,2011-06-24,United Kingdom
557962,13709,2011-06-24,United Kingdom
557963,13709,2011-06-24,United Kingdom
557964,15498,2011-06-24,United Kingdom
557966,15187,2011-06-24,United Kingdom
557967,17704,2011-06-24,United Kingdom
557968,17061,2011-06-24,United Kingdom
557969,13856,2011-06-24,United Kingdom
557970,16915,2011-06-24,United Kingdom
557972,12500,2011-06-24,Germany
557973,12955,2011-06-24,United Kingdom
557974,14541,2011-06-24,United Kingdom
557975,15981,2011-06-24,United Kingdom
557976,18118,2011-06-24,United Kingdom
557995,17979,2011-06-24,United Kingdom
558006,16626,2011-06-24,United Kingdom
558027,14032,2011-06-24,United Kingdom
558028,15128,2011-06-24,United Kingdom
558030,16419,2011-06-24,United Kingdom
558031,14180,2011-06-24,United Kingdom
558035,15258,2011-06-24,United Kingdom
558038,18219,2011-06-24,United Kingdom
558039,18219,2011-06-24,United Kingdom
558040,14309,2011-06-24,United Kingdom
558041,12422,2011-06-24,Switzerland
558042,13870,2011-06-24,United Kingdom
558043,13425,2011-06-24,United Kingdom
558044,13870,2011-06-24,United Kingdom
558045,12615,2011-06-24,France
558049,15850,2011-06-24,United Kingdom
558053,15027,2011-06-24,United Kingdom
558054,12971,2011-06-24,United Kingdom
558056,15186,2011-06-24,United Kingdom
558057,15665,2011-06-24,United Kingdom
558058,14766,2011-06-24,United Kingdom
558062,13784,2011-06-24,United Kingdom
558063,16395,2011-06-24,United Kingdom
558065,16419,2011-06-24,United Kingdom
558067,14156,2011-06-24,EIRE
558069,14156,2011-06-24,EIRE
558070,12843,2011-06-24,United Kingdom
558073,13004,2011-06-24,United Kingdom
558074,13791,2011-06-24,United Kingdom
558075,17858,2011-06-24,United Kingdom
558076,14031,2011-06-24,United Kingdom
558077,13408,2011-06-26,United Kingdom
558078,13408,2011-06-26,United Kingdom
558079,17402,2011-06-26,United Kingdom
558083,17284,2011-06-26,United Kingdom
558084,14837,2011-06-26,United Kingdom
558085,13021,2011-06-26,United Kingdom
558086,16728,2011-06-26,United Kingdom
558087,17323,2011-06-26,United Kingdom
558089,13505,2011-06-26,Switzerland
558090,14808,2011-06-26,United Kingdom
558092,14808,2011-06-26,United Kingdom
558093,17969,2011-06-26,United Kingdom
558094,14795,2011-06-26,United Kingdom
558096,15532,2011-06-26,United Kingdom
558098,18044,2011-06-26,United Kingdom
558099,17593,2011-06-26,United Kingdom
558100,17768,2011-06-26,United Kingdom
558101,18112,2011-06-26,United Kingdom
558102,17372,2011-06-26,United Kingdom
558103,13767,2011-06-26,United Kingdom
558104,13668,2011-06-26,United Kingdom
558105,15644,2011-06-26,United Kingdom
558107,17811,2011-06-26,United Kingdom
558108,12548,2011-06-26,Spain
558109,12474,2011-06-26,Germany
558111,17114,2011-06-26,United Kingdom
558113,14911,2011-06-27,EIRE
558114,14911,2011-06-27,EIRE
558115,16003,2011-06-27,United Kingdom
558121,13453,2011-06-27,United Kingdom
558122,16570,2011-06-27,United Kingdom
558123,15834,2011-06-27,United Kingdom
558124,12493,2011-06-27,France
558125,16422,2011-06-27,United Kingdom
558126,15482,2011-06-27,United Kingdom
558127,13777,2011-06-27,United Kingdom
558159,16904,2011-06-27,United Kingdom
558181,17980,2011-06-27,United Kingdom
558182,17386,2011-06-27,United Kingdom
558183,15996,2011-06-27,United Kingdom
558191,16869,2011-06-27,United Kingdom
558192,16029,2011-06-27,United Kingdom
558193,16029,2011-06-27,United Kingdom
558194,14583,2011-06-27,United Kingdom
558195,17735,2011-06-27,United Kingdom
558196,16033,2011-06-27,United Kingdom
558197,14298,2011-06-27,United Kingdom
558198,14104,2011-06-27,United Kingdom
558199,17110,2011-06-27,United Kingdom
558200,15976,2011-06-27,United Kingdom
558201,15838,2011-06-27,United Kingdom
558203,17386,2011-06-27,United Kingdom
558204,18193,2011-06-27,United Kingdom
558232,17841,2011-06-27,United Kingdom
558233,18073,2011-06-27,United Kingdom
558234,18073,2011-06-27,United Kingdom
558235,16242,2011-06-27,United Kingdom
558237,12867,2011-06-27,United Kingdom
558241,15932,2011-06-27,United Kingdom
558247,14167,2011-06-27,United Kingdom
558248,13798,2011-06-27,United Kingdom
558259,15304,2011-06-28,United Kingdom
558260,16945,2011-06-28,United Kingdom
558261,16945,2011-06-28,United Kingdom
558262,14646,2011-06-28,Netherlands
